is_doh,bytes_rev,bytes,packets,packets_rev,packets_sum,bytes_ration,num_pkts_ration,time,av_pkt_size,av_pkt_size_rev,var_pkt_size,var_pkt_size_rev,median_pkt_size,median_pkt_size_rev,mindelay,avgdelay,maxdelay,bursts,fazzel,time_leap_ration,autocorr,stSum,ndSum,rdSum
False,4880,1575,10,11,21,0.32274590163934425,0.9090909090909092,7531.816,157.5,443.6363636363636,53084.222222222226,322762.53061224485,517.0,287.0,28.924,375.9551111111112,3058.984000000001,0,0,1.0,0.7683161392383178,-1,2,-3
False,477,600,4,3,7,1.2578616352201255,1.3333333333333333,38333.228,150.0,159.0,4624.0,21462.25,220.0,178.5,179.046,22336.944000000003,38072.49000000001,0,0,1.0,0.0,0,0,0
False,529,449,4,4,8,0.8487712665406427,1.0,29869.47800000001,112.25,132.25,20592.25,21462.25,144.5,178.5,1006.292,10824.281333333334,29777.45,0,0,1.0,0.0,0,0,0
False,472,481,6,5,11,1.0190677966101696,1.2,7449.308000000001,80.16666666666667,94.4,2571.6875,3643.555555555556,49.5,46.0,7156.802000000002,7202.720333333334,7325.65,0,0,1.0,-0.07261233965656418,2,1,-2
False,168,349,4,2,6,2.077380952380953,2.0,19704.452,87.25,84.0,1332.25,9.0,94.5,44.0,26.77,13077.396,19616.054,0,0,1.0,0.0,0,0,0
False,6280,1964,20,15,35,0.3127388535031847,1.3333333333333333,629.4019999999998,98.2,418.66666666666674,24255.25,291752.75,47.5,395.0,2.852,52.7808,606.178,0,0,1.0,0.0,-3,4,-1
False,4066,1377,10,11,21,0.33866207575012297,0.9090909090909092,432.574,137.7,369.6363636363636,12187.6,363191.76,199.0,274.0,1.5019999999999998,12.540444444444445,23.434,0,0,1.0,0.0,-1,0,1
False,10147,1048,11,13,24,0.10328175815511974,0.8461538461538461,54.468,95.27272727272728,780.5384615384613,4584.222222222223,268227.11111111107,181.0,1460.0,11.08,25.82709090909091,39.964,0,0,1.0,0.0,-2,1,-3
False,5477,1451,10,9,19,0.2649260544093482,1.1111111111111112,1817.01,145.1,608.5555555555555,13929.1875,305485.25,281.5,822.0,2.006,372.4177777777778,1099.222,0,0,1.0,0.0,-1,0,1
False,223,121,3,4,7,0.5426008968609866,0.75,25656.517999999996,40.333333333333336,55.75,0.0,0.0,1.0,51.0,25644.624000000003,25644.624000000003,25644.624000000003,0,0,1.0,0.0,0,0,0
False,4580,4544,11,11,22,0.9921397379912664,1.0,1363.89,413.09090909090907,416.3636363636364,247925.75999999995,267375.76,524.0,648.0,0.246,554.1653333333333,1318.46,0,0,1.0,0.09766710210914377,-1,-2,3
False,4929,2841,8,8,16,0.5763846622032867,1.0,799.7539999999998,355.125,616.125,115701.6875,247559.04000000004,715.0,975.0,266.848,334.2225,538.464,0,0,1.0,0.0,-1,2,-2
False,5184,6228,12,9,21,1.2013888888888888,1.3333333333333333,1263.976,519.0,576.0,270880.8163265306,444590.33333333326,834.0,909.5,344.3040000000001,611.5495,1539.118,0,0,1.0,0.0,-2,1,2
False,564,2575,5,4,9,4.5656028368794335,1.25,17559.336000000007,515.0,141.0,233834.8888888889,676.0,583.0,202.0,181.372,13105.113999999998,17425.106,0,0,1.0,0.0,0,0,0
False,6810,1038,7,7,14,0.1524229074889868,1.0,143.122,148.28571428571428,972.8571428571428,8814.222222222223,271697.55555555556,210.0,1382.0,29.358,60.48025,110.662,0,0,1.0,0.0,-1,0,-2
False,4970,3756,10,10,20,0.7557344064386318,1.0,335.126,375.6,497.0,329752.55999999994,268425.04000000004,358.0,1011.0,72.53399999999998,124.94933333333331,269.082,0,0,1.0,-0.01188053960712986,-1,0,1
False,5914,2440,8,9,17,0.4125803178897531,0.8888888888888888,920.63,305.0,657.1111111111112,64995.5,355723.5555555556,582.0,1180.5,181.412,308.3231111111112,603.97,0,0,0.75,0.0,-1,0,1
False,3509,1796,12,10,22,0.5118267312624679,1.2,1424.306,149.66666666666666,350.9,41171.0,276311.4285714286,154.0,69.0,321.14,663.4665,992.944,0,0,1.0,0.0,0,1,-2
False,7835,4521,12,16,28,0.57702616464582,0.75,29157.967999999997,376.75,489.6875,335192.58333333326,370763.609375,542.0,1213.0,14.682,4644.173384615385,29117.516000000003,0,0,1.2,0.7074711103914875,-2,1,-1
False,7935,2414,10,11,21,0.3042218021424071,0.9090909090909092,330.5420000000001,241.4,721.3636363636364,263504.25,260515.1428571429,267.5,1460.0,62.098,123.117,268.28200000000004,0,0,1.0,0.0,-1,0,0
False,405,518,6,5,11,1.2790123456790123,1.2,30934.876,86.33333333333331,81.0,2397.25,829.5555555555555,77.0,46.0,30666.116,30702.70033333333,30828.766000000003,0,0,1.0,0.3423628880456739,2,1,-2
False,5014,964,9,12,21,0.19226166733147187,0.75,137.8,107.11111111111113,417.83333333333326,6288.5,296339.55555555556,163.0,650.5,14.25,51.02355555555555,100.856,0,0,1.0,0.0,-1,0,-1
False,5973,1432,10,10,20,0.2397455215134773,1.0,2267.286,143.2,597.3,13063.5,280421.26530612237,281.5,444.0,2.094,910.4792,1837.7939999999999,0,0,1.0,0.0,-1,-2,0
False,151,121,3,3,6,0.8013245033112583,1.0,21056.258,40.333333333333336,50.33333333333334,0.0,0.0,1.0,31.0,16048.428,16048.428,16048.428,0,0,1.0,0.0,0,0,0
False,156,184,3,3,6,1.1794871794871795,1.0,1103.9119999999998,61.33333333333334,52.0,0.0,0.0,32.0,36.0,1007.952,1283.99,1560.0279999999998,0,0,1.0,0.0,0,0,0
False,120,183,3,3,6,1.525,1.0,2.7880000000000003,61.0,40.0,56.25,0.0,31.5,0.0,0.042,0.042,0.042,0,0,1.0,0.0,0,0,0
False,156,184,3,3,6,1.1794871794871795,1.0,1103.672,61.33333333333334,52.0,0.0,0.0,32.0,36.0,1008.064,1283.8380000000002,1559.612,0,0,1.0,0.0,0,0,0
False,9096,11069,20,19,39,1.2169085312225154,1.0526315789473684,30765.758,553.45,478.73684210526324,429256.0,317137.5,1394.0,1458.5,181.876,2509.6794,30202.692000000006,0,0,1.0,0.2856171133296298,-1,4,0
False,6077,1814,17,14,31,0.2985025506006253,1.2142857142857142,977.234,106.70588235294115,434.07142857142856,26989.63265306123,288371.3469387755,49.0,503.0,4.84,106.85569230769232,880.1619999999998,0,0,1.0,0.0,-2,3,-1
False,307,598,6,4,10,1.9478827361563518,1.5,20155.142,99.66666666666669,76.75,0.0,0.0,346.0,135.0,14.91,14.91,14.91,0,0,1.0,0.0,0,0,0
False,8553,9849,17,19,36,1.15152578042792,0.8947368421052632,30783.176,579.3529411764706,450.157894736842,303997.0100000001,344025.359375,1222.5,1305.0,213.9,2523.0065882352937,30135.85,0,0,1.0,0.3570041502509341,-2,3,1
False,6076,1806,17,14,31,0.29723502304147464,1.2142857142857142,1225.256,106.23529411764706,434.0,26898.530612244904,288544.4081632653,49.0,503.0,4.316000000000002,122.57953846153849,1107.104,0,0,0.8333333333333334,0.0,-2,3,-1
False,4492,1834,11,12,23,0.40828138913624223,0.9166666666666666,1961.862,166.72727272727272,374.33333333333326,42251.04,349855.66666666674,183.0,503.0,375.694,717.7783999999997,1135.716,0,0,1.0,0.0,-1,0,0
False,76943,2965,34,72,106,0.038535019429967635,0.4722222222222222,31975.518000000004,87.20588235294117,1068.6527777777776,37519.333333333336,225463.02604166663,100.5,1391.0,13.246,952.6543448275863,1607.91,0,0,1.0,0.0,0,-9,-7
False,5404,7808,19,18,37,1.4448556624722428,1.0555555555555556,39661.78999999999,410.9473684210528,300.22222222222223,313271.84,287623.0,523.0,464.0,55.964,5833.101529411764,39604.297999999995,0,0,1.0,0.0,0,3,-3
False,11087,2730,5,11,16,0.24623432849282945,0.4545454545454545,1264.34,546.0,1007.9090909090908,25.0,217416.22222222228,1265.0,1460.0,906.518,1157.0598,1263.292,0,0,1.0,0.6880133400165461,-1,-2,-4
False,3830,8649,14,10,24,2.25822454308094,1.4,113.862,617.7857142857142,383.0,349117.3580246913,402608.24,1205.0,258.0,28.452,57.7083076923077,109.134,0,0,1.0,0.0,0,3,1
False,6077,1860,18,14,32,0.3060720750370248,1.2857142857142858,1234.068,103.33333333333331,434.07142857142856,26919.836734693883,288371.3469387755,49.0,503.0,4.1960000000000015,127.59738461538464,1107.11,0,0,0.8333333333333334,0.0,-2,3,-1
False,2414,5280,11,13,24,2.1872410936205458,0.8461538461538461,51.482,480.0,185.6923076923077,391569.55555555545,158979.25,945.0,307.5,1.834,19.156444444444443,39.814,0,0,1.0,0.0,1,2,-1
False,53412,20877,30,53,83,0.39086722084924735,0.5660377358490566,31734.484,695.9,1007.7735849056604,223133.025510204,150822.625,1394.0,1460.0,182.492,2429.7607586206896,3585.67,0,0,1.0,0.7070035314292739,2,-1,-1
False,5286,1410,12,13,25,0.2667423382519864,0.9230769230769232,7596.897999999999,117.5,406.6153846153846,37948.25,298856.9375,188.5,303.0,5.466,1618.2159999999994,7041.2199999999975,0,0,1.25,0.4920145797523373,0,-1,-1
False,1202,1375,10,7,17,1.1439267886855242,1.4285714285714286,1932.038,137.5,171.71428571428572,16010.666666666664,72077.55555555555,341.0,101.0,66.79599999999999,858.2212,1792.024,0,0,1.0,0.0,0,-1,-1
False,191725,1983,41,142,183,0.010342939105489632,0.2887323943661972,63235.39,48.365853658536594,1350.1760563380285,1640.25,115871.34693877547,79.5,1460.0,13.126,29128.385517241382,30190.016000000003,0,0,1.0,0.0,-6,-9,-9
False,5331,7240,13,16,29,1.3580941661977115,0.8125,1249.89,556.9230769230769,333.1875,344981.0,327855.80555555556,1081.5,735.0,13.438,304.14523076923075,1218.236,0,0,1.0,0.0,-2,1,1
False,120,183,3,3,6,1.525,1.0,2.684,61.0,40.0,56.25,0.0,31.5,0.0,0.046,0.046,0.046,0,0,1.0,0.0,0,0,0
False,6423,11486,17,16,33,1.7882609372567335,1.0625,31974.464,675.6470588235294,401.4375,239105.2899408284,261995.5061728395,718.0,315.0,252.872,2377.7494285714283,31354.408,0,0,1.0,0.31373812395065176,-1,2,3
False,223,121,3,4,7,0.5426008968609866,0.75,25713.11,40.333333333333336,55.75,0.0,0.0,1.0,51.0,25701.096,25701.096,25701.096,0,0,1.0,0.0,0,0,0
False,11236,4513,18,22,40,0.4016553933784265,0.8181818181818182,13380.4,250.72222222222226,510.7272727272728,25820.09,239901.3066666666,351.5,637.0,15.036,3756.804,13365.777999999998,0,0,1.0,0.0,-2,1,-2
False,10180,766,8,12,20,0.07524557956777995,0.6666666666666666,897.702,95.75,848.3333333333335,6013.555555555556,322645.50617283955,203.0,1456.0,0.014,571.1369090909093,816.3760000000002,0,0,1.0,0.0,0,-3,-3
False,8329,7557,22,22,44,0.9073118021371112,1.0,20261.314,343.5,378.59090909090907,133437.44378698227,162320.59693877547,361.0,628.5,10.968,9076.761,20920.038,0,0,1.0,0.10639765390931848,3,0,-4
False,22853,8591,22,25,47,0.37592438629501596,0.88,4931.822,390.5,914.12,358903.0099999999,367630.5475,756.5,1460.0,46.352,1612.2792413793106,3267.074,0,0,1.0,0.0,2,-1,-9
False,5284,2127,9,9,18,0.4025359576078728,1.0,1122.364,236.3333333333333,587.1111111111112,96216.6875,426768.55555555545,324.5,943.0,197.55,496.16244444444453,1826.492,0,0,0.25,0.0,-1,0,1
False,14957,6171,19,21,40,0.4125827371799158,0.9047619047619048,13653.624,324.7894736842105,712.2380952380953,116577.96694214875,276840.49609375,364.0,753.0,21.16,2874.708,13238.198,0,0,1.0,0.4069287896765515,-1,-4,-2
False,120,223,4,3,7,1.8583333333333327,1.3333333333333333,12.168,55.75,40.0,56.25,0.0,31.5,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0,0,1.0,0.0,0,0,0
False,187,132,3,3,6,0.7058823529411765,1.0,57.61,44.0,62.33333333333334,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
False,132,185,4,3,7,1.4015151515151516,1.3333333333333333,3858.038,46.25,44.0,132.25,0.0,12.5,0.0,3843.372,3843.372,3843.372,0,0,1.0,0.0,0,0,0
False,6974,4249,14,17,31,0.6092629767708632,0.8235294117647058,10900.792,303.5,410.2352941176471,276039.9183673469,348294.26446280995,257.0,274.0,213.282,1501.803294117647,10459.606,0,0,1.0,0.6977852156472326,-2,1,-5
False,36873,2351,17,34,51,0.06375939033981504,0.5,1806.376,138.29411764705878,1084.5,28870.160000000003,155270.2144,273.0,1460.0,12.798,1226.3719310344827,1698.754,0,0,1.0,0.0,-2,-9,-9
False,21536,2341,15,21,36,0.1087017087667162,0.7142857142857143,1555.236,156.06666666666666,1025.5238095238096,86588.47222222223,188672.987654321,115.5,1448.5,377.06,713.4975652173912,1104.88,0,0,1.0,0.0,2,-5,-7
False,80,241,4,2,6,3.0125,2.0,12.52,60.25,40.0,272.25,0.0,40.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,0
False,27021,4374,29,31,60,0.16187409792383706,0.9354838709677421,1930.764,150.82758620689654,871.6451612903226,84574.9375,283771.7272727273,235.5,1448.0,97.568,521.8288965517241,1825.256,0,0,1.0,0.0,0,-7,-5
False,275,121,3,5,8,0.44,0.6,15905.688000000002,40.333333333333336,55.0,0.0,56.25,1.0,31.5,15903.604,15903.653,15903.702,0,0,1.0,0.0,0,0,0
False,5477,1505,11,9,20,0.2747854664962571,1.2222222222222223,1807.338,136.8181818181818,608.5555555555555,14028.1875,305485.25,281.5,822.0,1.696,368.6373333333333,1091.15,0,0,1.0,0.0,-1,0,1
False,2316,43151,48,26,74,18.631692573402415,1.8461538461538465,89167.272,898.9791666666665,89.07692307692308,205806.72,2077.36,1460.0,137.0,0.16399999999999998,26112.92855172414,35384.157999999996,0,0,1.0,0.0,8,9,3
False,5224,6314,12,10,22,1.2086523736600303,1.2,987.798,526.1666666666666,522.4,272144.48979591834,444590.33333333326,920.0,909.5,185.95,324.26616666666666,588.364,0,0,1.0,0.0,-2,1,2
False,187,132,3,3,6,0.7058823529411765,1.0,57.706,44.0,62.33333333333334,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
False,5528,849,6,7,13,0.15358176555716352,0.8571428571428571,452.86199999999997,141.5,789.7142857142858,47742.25,199285.36,298.5,1410.0,113.424,140.782,250.396,0,0,1.0,0.0,0,-1,0
False,5743,12051,17,14,31,2.0983806372975797,1.2142857142857142,3308.13,708.8823529411765,410.21428571428567,238278.9097222223,405107.91836734687,1224.5,359.0,330.82,1125.9347777777778,2634.794000000001,0,0,1.0,0.9228533837403016,-2,5,4
False,235,161,4,4,8,0.6851063829787234,1.0,15922.021999999999,40.25,58.75,0.0,56.25,1.0,31.5,15916.194,15916.237,15916.28,0,0,1.0,0.0,0,0,0
False,4018,1780,10,10,20,0.44300647088103534,1.0,83.588,178.0,401.8,66935.04000000001,363191.76,199.0,274.0,1.288,13.614444444444445,27.704,0,0,1.0,0.0,-1,0,1
False,486694,25004,218,446,664,0.05137519673552581,0.4887892376681615,62765.03,114.69724770642202,1091.2421524663678,40809.41666666666,380454.22222222225,130.0,240.0,2638.054,3224.210413793104,3697.15,0,0,1.0,0.4265109088220169,-2,-5,1
False,4412,2900,12,10,22,0.657298277425204,1.2,1838.03,241.66666666666663,441.2,248132.33333333328,349855.66666666674,155.0,503.0,365.32,702.1145454545455,1106.862,0,0,1.25,0.5880953724511669,-2,1,-1
False,181477,3520,67,121,188,0.019396397339607768,0.5537190082644629,156.84799999999996,52.537313432835816,1499.809917355372,0.0,0.0,356.0,1460.0,12.084,22.995655172413787,28.89,0,0,1.0,0.0,-8,-9,-9
False,189,367,4,3,7,1.9417989417989416,1.3333333333333333,45082.046,91.75,63.0,0.0,0.0,69.0,69.0,30015.866,40658.23866666666,45995.92,0,0,1.0,0.0,0,0,0
False,156,121,3,3,6,0.7756410256410257,1.0,15950.244,40.333333333333336,52.0,0.0,0.0,1.0,24.0,15900.75,15900.75,15900.75,0,0,1.0,0.0,0,0,0
False,47337,13765,47,63,110,0.2907873333755836,0.7460317460317459,80356.66200000001,292.8723404255319,751.3809523809523,15615.74609375,233.28571428571428,565.5,211.0,33.486000000000004,15844.312137931036,38684.384,0,0,1.0,0.8232661475284249,2,1,1
False,344,683,3,3,6,1.9854651162790693,1.0,15125.882,227.66666666666663,114.66666666666669,78680.25,0.0,281.5,212.0,14684.596,14851.226999999999,15017.858,0,0,1.0,0.0,0,0,0
False,1985,3800,16,19,35,1.914357682619648,0.8421052631578947,43301.336,237.5,104.47368421052632,166544.75,21501.632653061217,236.0,83.0,4847.642,10784.268285714283,43226.70400000001,0,0,1.0,0.3744828353812931,1,2,-2
False,1228,2078,9,8,17,1.6921824104234529,1.125,875.706,230.88888888888889,153.5,140209.75999999998,58047.5,99.0,112.0,15.584,189.813,747.196,0,0,1.0,0.32397431357428724,1,0,-2
False,40743,12325,39,56,95,0.302505951942665,0.6964285714285714,81909.25,316.02564102564105,727.5535714285713,37053.13888888888,222009.8888888889,572.0,1460.0,34.076,16359.032482758616,20641.336000000007,0,0,1.0,0.0,2,-9,-9
False,4750,1761,7,8,15,0.3707368421052632,0.875,434.724,251.57142857142856,593.75,113536.22222222225,160180.25,517.0,1234.5,23.276,72.89066666666666,313.6040000000001,0,0,0.6666666666666666,0.0,0,-1,0
False,94188,1276,19,78,97,0.013547373338429524,0.2435897435897436,21018.806,67.15789473684211,1207.5384615384614,2273.25,226002.6937869823,66.5,1460.0,1349.734,1702.7924827586205,2532.278,0,0,1.1,0.0,-4,-9,-7
False,37877,17774,51,65,116,0.4692557488713468,0.7846153846153846,80294.546,348.5098039215686,582.723076923077,36175.80555555556,205739.58333333328,557.5,1460.0,33.980000000000004,17778.305586206894,20657.44,0,0,1.0,0.0,0,-9,-7
False,5477,1488,11,9,20,0.2716815775059339,1.2222222222222223,1835.986,135.27272727272728,608.5555555555555,13234.5,305485.25,281.5,822.0,1.83,379.8462222222222,1118.322,0,0,1.0,0.0,-1,0,1
False,3473,1803,12,9,21,0.5191477109127556,1.3333333333333333,389.19,150.25,385.88888888888886,41271.25,276311.4285714286,155.0,69.0,60.528,157.88816666666662,239.11,0,0,1.0,0.0,0,1,-2
False,5127,2471,10,10,20,0.4819582601911449,1.0,341.586,247.1,512.7,334680.6875,464730.6938775511,284.0,152.0,32.86,185.95300000000003,285.326,0,0,1.0,0.0,1,0,-4
False,7497,46460,38,21,59,6.197145524876618,1.8095238095238089,1253.344,1222.6315789473686,357.0,102694.87326388886,355424.58333333326,1440.0,1460.0,193.224,423.1524137931034,571.832,0,0,1.0,0.0,-2,9,9
False,6788,3510,12,13,25,0.5170889805539187,0.9230769230769232,343.876,292.5,522.1538461538462,217376.97959183675,470040.32098765427,158.0,196.0,30.884,54.71413333333333,209.024,0,0,1.0,0.0,-3,4,-3
False,174,233,3,3,6,1.339080459770115,1.0,6991.858,77.66666666666667,58.0,552.25,0.0,56.5,54.0,6644.194,6761.2069999999985,6878.22,0,0,1.0,0.0,0,0,0
False,2753,1615,7,8,15,0.586632764257174,0.875,132.722,230.7142857142857,344.125,83400.0,323909.6875,531.0,465.0,27.31,51.53466666666666,74.816,0,0,1.0,0.0,0,1,-2
False,2006,358,7,8,15,0.17846460618145565,0.875,39055.48,51.14285714285714,250.75,0.0,26230.66666666667,39.0,392.5,360.35,21327.496285714285,38602.13200000001,0,0,1.0,0.0,0,-1,-1
False,2868,7298,9,10,19,2.544630404463041,0.9,21279.258,810.8888888888887,286.8,69124.88888888889,262450.5,1255.0,525.0,0.008,11757.531777777778,21169.566000000006,0,0,1.0,-0.006306378822698289,1,0,1
False,857,2028,9,8,17,2.3663943990665106,1.125,13058.223999999998,225.3333333333333,107.125,176838.0,16384.666666666668,525.0,152.0,8.027999999999999,1023.1548,5041.03,0,0,1.0,0.0,0,1,-1
False,5477,1439,10,9,19,0.26273507394559065,1.1111111111111112,1815.314,143.9,608.5555555555555,13366.6875,305485.25,281.5,822.0,1.988,370.83555555555563,1096.254,0,0,1.0,0.0,-1,0,1
False,6480,1991,10,10,20,0.3072530864197531,1.0,5094.382000000001,199.1,648.0,136862.88888888888,375256.5,517.0,831.0,29.842,544.5619999999999,5064.5059999999985,0,0,1.0,0.4760576377589403,-1,0,-4
False,1550,1658,9,9,18,1.0696774193548386,1.0,13849.066,184.22222222222226,172.22222222222226,76304.22222222223,143615.25,531.0,100.5,7.786,850.9943333333333,5027.65,0,0,1.0,0.0,0,1,-2
False,5184,6416,12,9,21,1.2376543209876545,1.3333333333333333,1106.5439999999999,534.6666666666666,576.0,275991.3469387755,444590.33333333326,1022.0,909.5,203.788,359.61549999999994,689.64,0,0,1.0,0.0,-2,1,2
False,1182,4991,11,11,22,4.222504230118443,1.0,27325.794,453.7272727272728,107.45454545454544,280778.96,3444.4,1267.0,182.0,8.24,11366.210888888889,18947.186,0,0,1.0,0.3482183332501083,1,0,-1
False,847,845,6,6,12,0.9976387249114522,1.0,5093.794000000001,140.83333333333334,141.16666666666666,47742.25,10241.1875,298.5,162.0,31.778,2050.3212,5062.07,0,0,1.0,0.0,0,-1,-1
False,6480,1929,10,10,20,0.2976851851851852,1.0,5092.846,192.9,648.0,118772.66666666669,375256.5,517.0,831.0,26.818,541.6994,5061.084,0,0,1.0,0.4817116293420822,-1,0,-4
False,6870,3586,13,12,25,0.5219796215429403,1.0833333333333333,388.9380000000001,275.84615384615387,572.5,218553.63265306124,457978.88888888893,158.0,318.0,55.25,98.64373333333332,240.596,0,0,1.0,0.0,-3,4,-3
False,1552,2691,9,8,17,1.7338917525773196,1.125,5083.7040000000015,299.0,194.0,104016.6875,30489.04,674.5,245.0,15.606,663.0535,5065.18,0,0,1.0,0.5351647213014237,1,-2,-2
False,4428,2892,12,13,25,0.6531165311653117,0.9230769230769232,13853.118,241.0,340.61538461538464,124281.0,329528.5,720.0,249.5,8.356,760.7030909090912,5661.57,0,0,0.8,0.634702999425543,2,-1,-3
False,8940,3038,11,10,21,0.3398210290827741,1.1,299.066,276.1818181818182,894.0,219006.66666666663,232804.20408163266,276.5,1460.0,58.536,103.061,188.34,0,0,0.8,0.15594410979348108,-2,-1,2
False,698,1732,9,8,17,2.481375358166189,1.125,12030.8,192.44444444444446,87.25,91944.2222222222,4300.666666666667,526.0,152.0,7.957999999999998,1015.2112,5029.096,0,0,1.0,0.0,0,1,-1
False,200,192,4,5,9,0.96,0.8,11693.86,48.0,40.0,225.0,0.0,16.0,0.0,11244.268,11244.268,11244.268,0,0,1.0,0.0,0,0,0
False,3245,1700,10,10,20,0.5238828967642527,1.0,13850.596,170.0,324.5,76672.22222222223,370953.84,531.0,152.0,7.866,743.232,5051.428,0,0,1.0,0.0,0,1,-3
False,6169,6312,14,14,28,1.023180418220133,1.0,27324.246,450.8571428571428,440.6428571428572,242153.55555555553,341240.484375,1280.5,569.0,7.966000000000001,12916.34569230769,20338.47,0,0,1.0,0.0,2,1,-3
False,232,248,5,4,9,1.0689655172413792,1.25,647.8919999999998,49.6,58.0,0.0,0.0,24.0,24.0,10.63,10.63,10.63,0,0,1.0,0.0,0,0,0
False,7497,1652,8,11,19,0.2203548085901027,0.7272727272727273,187.886,206.5,681.5454545454545,53564.66666666666,307090.81632653065,517.0,1183.0,11.312,30.614666666666665,72.936,0,0,1.0,0.0,-1,-2,-1
False,3594,2675,11,12,23,0.7442960489705064,0.9166666666666666,13846.365999999998,243.1818181818182,299.5,102808.6875,276348.9795918368,631.5,152.0,7.79,834.1669999999998,5660.18,0,0,1.0,0.0,1,-2,-4
False,132,184,4,3,7,1.393939393939394,1.3333333333333333,2161.418,46.0,44.0,121.0,0.0,12.0,0.0,2148.8920000000007,2148.8920000000007,2148.8920000000007,0,0,1.0,0.0,0,0,0
False,2931,1695,10,10,20,0.5783009211873081,1.0,13848.54,169.5,293.1,75755.55555555555,314584.56,531.0,152.0,7.858,737.9700000000001,5042.160000000002,0,0,1.0,0.0,0,1,-3
False,805,1498,11,9,20,1.8608695652173912,1.2222222222222223,250.28,136.1818181818182,89.44444444444444,28362.9375,3300.6875,54.5,102.5,37.178,54.1409090909091,88.28200000000002,0,0,1.0,0.0,2,3,-1
False,182,174,3,3,6,0.956043956043956,1.0,15887.502,58.0,60.66666666666666,0.0,0.0,30.0,26.0,4.02,4.02,4.02,0,0,1.0,0.0,0,0,0
False,6137,2638,11,12,23,0.4298517190809842,0.9166666666666666,1767.136,239.8181818181818,511.41666666666674,139307.22222222225,376898.984375,205.5,480.5,405.544,612.6001538461541,916.554,0,0,1.0,0.6276497449898699,-2,3,-3
False,5371,7240,13,17,30,1.3479798920126609,0.7647058823529411,1417.6660000000006,556.9230769230769,315.9411764705883,344981.0,327855.80555555556,1081.5,735.0,13.53,358.0609230769229,1384.566,0,0,1.0,0.0,-2,1,1
False,148644,18591,35,115,150,0.12507063857269718,0.3043478260869565,52059.912,531.1714285714286,1292.5565217391306,270467.0,124051.69230769233,1173.0,1460.0,11397.09,13501.518,13883.984,0,0,1.0,0.5868625021017415,-2,-9,-9
False,80,223,4,2,6,2.7875,2.0,2.864,55.75,40.0,56.25,0.0,31.5,0.0,0.02,0.02,0.02,0,0,1.0,0.0,0,0,0
False,42530,8295,17,41,58,0.19503879614389846,0.4146341463414634,14654.508000000002,487.9411764705882,1037.3170731707316,197053.55102040814,289251.0132325141,1268.0,1460.0,6748.37,9851.090344827586,14552.89,0,0,0.9090909090909092,0.8478976777291224,-2,-9,-3
False,208,316,4,4,8,1.5192307692307692,1.0,124.038,79.0,52.0,50.0,0.0,31.0,0.0,0.07,15.456,30.842,0,0,1.0,0.0,0,0,0
False,798,3956,5,2,7,4.957393483709273,2.5,316.268,791.2,399.0,293925.5,0.0,1085.5,718.0,0.252,57.389,228.738,0,0,1.0,0.0,0,0,0
False,2256752,21003,277,1565,1842,0.00930673817947209,0.1769968051118211,20220.106,75.82310469314079,1442.0140575079874,17874.0,56275.40192043896,372.0,1460.0,15.3,78.02682758620689,90.49,0,0,1.1,0.0,-4,-9,-9
False,275988,13161,114,218,332,0.04768685595025871,0.5229357798165137,19490.612,115.44736842105264,1266.0,5118.5,115072.10059171596,430.5,1398.0,11.898,808.96,1839.038,0,0,1.0,0.0,-6,-5,-9
False,156,184,3,3,6,1.1794871794871795,1.0,1108.5880000000002,61.33333333333334,52.0,0.0,0.0,32.0,36.0,1000.062,1271.683,1543.304,0,0,1.0,0.0,0,0,0
False,683612,18057,171,502,673,0.026414106247403497,0.3406374501992032,19909.820000000003,105.59649122807018,1361.7768924302788,3969.0,68796.64668367348,501.0,1460.0,12.174,76.62544827586207,82.088,0,0,1.0,0.0,-6,-9,-9
False,285068,18650,141,230,371,0.06542298679613286,0.6130434782608696,19548.108,132.2695035460993,1239.4260869565214,4578.5,94315.55621301773,438.5,1398.0,12.095999999999998,351.33179310344826,1868.246,0,0,1.0,0.0,-6,-7,-7
False,203,161,4,4,8,0.7931034482758621,1.0,30155.3,40.25,50.75,0.0,0.0,1.0,31.0,28922.438,28922.438,28922.438,0,0,1.0,0.0,0,0,0
False,1170295,18212,170,823,993,0.01556188824185355,0.2065613608748481,19547.76,107.12941176470586,1421.9866342648847,5816.222222222223,84006.69135802466,440.0,1398.0,12.418,87.40455172413796,113.974,0,0,1.0,0.0,-6,-7,-9
False,203,121,3,4,7,0.5960591133004927,0.75,14840.240000000002,40.333333333333336,50.75,0.0,0.0,1.0,31.0,14799.518,14799.518,14799.518,0,0,1.0,0.0,0,0,0
False,203,161,4,4,8,0.7931034482758621,1.0,29874.806,40.25,50.75,0.0,0.0,1.0,31.0,28920.142000000003,28920.142000000003,28920.142000000003,0,0,1.0,0.0,0,0,0
False,327895,15718,119,255,374,0.04793607709785145,0.4666666666666667,19409.754,132.08403361344537,1285.8627450980389,5324.222222222223,65326.356652949245,454.0,1460.0,12.595999999999998,107.62544827586208,120.63,0,0,1.1,0.5810704485485522,-4,-9,-9
